expedition_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
EVER15152,Everest,2015,Spring,2015-04-27,NA,2015-05-01,Other,5350,4,0,1,0,FALSE,Shangri-La Nepal Treks
EVER15101,Everest,2015,Spring,2015-04-22,2015-04-25,2015-04-30,Other,6300,16,0,15,0,FALSE,Asian Trekking
EVER15106,Everest,2015,Spring,2015-04-12,2015-04-25,2015-05-29,Other,6500,36,0,43,0,FALSE,Beyul Adventure
EVER15110,Everest,2015,Spring,2015-04-15,2015-04-26,2015-05-01,Other,6400,2,0,0,0,FALSE,Thamserku Trekking
EVER15124,Everest,2015,Spring,2015-04-18,2015-04-24,2015-05-03,Other,6400,3,0,0,0,FALSE,Mountain Experience
EVER15125,Everest,2015,Spring,2015-04-10,2015-04-20,2015-05-26,Other,6400,12,1,11,0,FALSE,Summit Nepal Trekking
EVER15126,Everest,2015,Spring,2015-04-14,2015-04-25,2015-04-28,Other,6110,16,0,17,0,FALSE,Summit Nepal Trekking
EVER15111,Everest,2015,Spring,NA,NA,NA,Other,NA,5,0,0,0,FALSE,Thamserku Trekking
EVER15102,Everest,2015,Spring,2015-04-15,2015-04-25,2015-05-03,Other,6400,7,0,8,0,FALSE,Asian Trekking
EVER15139,Everest,2015,Spring,NA,NA,NA,Other,6400,20,0,0,0,FALSE,Holy Mountain Adventure
EVER15103,Everest,2015,Spring,2015-04-17,2015-04-25,2015-05-28,Other,6400,6,0,0,0,FALSE,Asian Trekking
EVER15133,Everest,2015,Spring,2015-04-09,2015-04-15,2015-05-02,Other,5800,5,0,5,0,FALSE,Ever Quest Expeditions
EVER15128,Everest,2015,Spring,2015-04-04,2015-04-24,2015-04-30,Other,6500,8,0,11,0,FALSE,High Altitude Dreams
EVER15123,Everest,2015,Spring,2015-04-10,2015-04-12,2015-05-06,Other,6100,15,0,17,0,FALSE,Mountain Experience
EVER15130,Everest,2015,Spring,2015-04-11,2015-04-25,2015-04-30,Other,6300,1,0,1,0,FALSE,Explore Himalaya (Expedition Himalaya permit)
EVER15131,Everest,2015,Spring,2015-04-14,2015-04-24,2015-04-26,Other,6400,8,0,16,0,FALSE,Ascent Himalayas
EVER15132,Everest,2015,Spring,2015-04-04,2015-05-13,2015-05-01,Other,6500,7,0,7,0,FALSE,Ever Quest Expeditions
EVER15161,Everest,2015,Spring,2015-04-16,2015-04-16,2015-04-26,Other,5350,6,1,5,1,FALSE,Dreamers Destination Treks
EVER15107,Everest,2015,Spring,2015-04-15,2015-04-22,2015-04-29,Other,6400,18,0,2,0,FALSE,Active Holiday Nepal Treks
EVER15117,Everest,2015,Spring,2015-04-20,2015-04-25,2015-04-27,Other,5600,7,0,28,0,FALSE,Seven Summit Treks
EVER15136,Everest,2015,Spring,2015-04-15,2015-04-22,2015-04-25,Other,6400,5,0,9,0,FALSE,Arun Treks
EVER15113,Everest,2015,Spring,2015-04-26,2015-04-26,2015-05-03,Other,5350,1,0,0,0,FALSE,Seven Summit Treks
EVER15138,Everest,2015,Spring,2015-04-15,2015-04-22,2015-05-02,Other,6300,3,0,0,0,FALSE,Shangri-La Nepal Treks?
EVER15121,Everest,2015,Spring,2015-04-14,2015-04-20,2015-05-07,Other,6400,2,0,3,0,FALSE,Expedition Himalaya
EVER15108,Everest,2015,Spring,2015-04-15,2015-04-21,2015-05-01,Other,6400,7,0,5,0,FALSE,Thamserku Trekking
EVER15141,Everest,2015,Spring,NA,2015-04-25,NA,Did not attempt climb,6100,1,0,4,0,FALSE,Peak Promotion
EVER15142,Everest,2015,Spring,2015-04-10,2015-04-25,2015-04-27,Other,6500,6,0,9,0,FALSE,Peaks of Nepal
EVER15143,Everest,2015,Spring,NA,NA,NA,Other,NA,5,0,7,0,FALSE,Seven Brothers Summiters
EVER15127,Everest,2015,Spring,2015-04-25,2015-04-25,NA,Other,6100,3,0,6,0,FALSE,High Altitude Dreams
EVER15145,Everest,2015,Spring,2015-04-11,2015-04-24,NA,Other,6100,1,0,1,0,FALSE,Khumbu Shangri-La Nepal
EVER15146,Everest,2015,Spring,NA,NA,NA,Other,NA,3,0,1,0,FALSE,Dream Himalaya Adventures permit
EVER15147,Everest,2015,Spring,2015-04-24,NA,NA,Other,NA,1,0,0,0,FALSE,Expedition Himalaya permit
EVER15148,Everest,2015,Spring,2015-04-18,2015-04-25,2015-05-01,Other,6100,1,0,1,0,FALSE,Prestige Adventure (Expedition Himalaya permit)
EVER15149,Everest,2015,Spring,2015-04-21,2015-04-24,2015-04-29,Other,6100,2,0,1,0,FALSE,Prestige Adventure (Expedition Himalaya permit)?
EVER15150,Everest,2015,Spring,2015-04-13,2015-04-25,NA,Other,6400,8,0,14,0,FALSE,Shangri-La Nepal Treks
EVER15151,Everest,2015,Spring,2015-04-19,NA,2015-05-02,Other,NA,3,0,0,0,FALSE,Shangri-La Nepal Treks
EVER15174,Everest,2015,Spring,2015-04-09,2015-04-24,NA,Other,6400,6,0,8,0,FALSE,Snowy Horizon Treks
EVER15153,Everest,2015,Spring,NA,2015-04-25,NA,Other,6100,3,0,1,0,FALSE,Himalayan Guides
EVER15154,Everest,2015,Spring,2015-04-17,2015-04-25,2015-04-29,Other,6100,5,0,11,3,FALSE,Himalayan Guides
EVER15155,Everest,2015,Spring,2015-04-27,NA,2015-04-27,Other,6100,3,0,3,0,FALSE,Himalayan Guides
EVER15156,Everest,2015,Spring,NA,2015-04-25,NA,Other,6100,1,0,0,0,FALSE,Himalayan Guides
EVER15167,Everest,2015,Spring,2015-04-07,NA,2015-04-28,Other,NA,4,0,3,0,FALSE,Makalu Adventure permit
EVER15166,Everest,2015,Spring,2015-04-15,2015-04-21,NA,Other,7000,11,0,6,0,FALSE,Makalu Adventure
EVER15104,Everest,2015,Spring,2015-04-18,2015-04-25,2015-05-02,Other,6100,9,0,6,0,FALSE,Everest Parivar
EVER15134,Everest,2015,Spring,NA,NA,NA,Other,NA,9,0,15,0,FALSE,Arun Treks
EVER15175,Everest,2015,Spring,NA,NA,NA,Other,NA,6,0,6,0,FALSE,Cosmo Treks
EVER15162,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,1,1,FALSE,Dreamers Destination Treks
EVER15119,Everest,2015,Spring,NA,NA,NA,Other,NA,6,0,0,0,FALSE,Seven Summit Treks
EVER15164,Everest,2015,Spring,NA,NA,NA,Other,NA,3,0,0,0,FALSE,Dreamers Destination Treks permit
EVER15163,Everest,2015,Spring,NA,NA,NA,Other,NA,4,0,0,0,FALSE,Dreamers Destination Treks
EVER15157,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,0,0,FALSE,Himalayan Guides
EVER15114,Everest,2015,Spring,2015-04-19,NA,2015-04-26,Other,NA,15,0,0,0,FALSE,Seven Summit Treks
EVER15118,Everest,2015,Spring,NA,NA,NA,Other,NA,14,0,0,0,FALSE,Seven Summit Treks
EVER15170,Everest,2015,Spring,2015-04-09,NA,2015-04-27,Other,NA,1,0,0,0,FALSE,Dream Himalaya Adventures
EVER15169,Everest,2015,Spring,NA,NA,NA,Other,NA,5,0,0,0,FALSE,Himalayan Guides Nepal
EVER15171,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,0,0,FALSE,NA
EVER15172,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,0,0,FALSE,NA
EVER15173,Everest,2015,Spring,NA,NA,NA,Other,NA,1,0,0,0,FALSE,Nepal Charity Treks
EVER15165,Everest,2015,Spring,NA,NA,NA,Other,NA,2,0,0,0,FALSE,Makalu Adventure
EVER15144,Everest,2015,Spring,2015-04-16,2015-04-23,NA,Other,6400,6,0,0,0,FALSE,Arun Treks
EVER15176,Everest,2015,Spring,NA,2015-04-24,NA,Other,6400,17,0,0,0,FALSE,7 Summits Adventure
EVER15177,Everest,2015,Spring,NA,NA,NA,Other,NA,8,0,14,0,FALSE,Trekking Camp Nepal
EVER15178,Everest,2015,Spring,NA,NA,NA,Other,5350,3,0,0,0,FALSE,Trekking Camp Nepal
EVER15301,Everest,2015,Autumn,2015-09-07,2015-10-08,2015-10-11,"Bad weather (storms, high winds)",8150,2,0,5,0,FALSE,Bochi Bochi Treks
EVER15179,Everest,2015,Spring,2015-04-17,2015-04-25,2015-05-28,Other,6400,10,0,0,0,FALSE,Asian Trekking
EVER16101,Everest,2016,Spring,2016-04-10,2016-05-11,2016-05-24,Success (main peak),8850,17,0,24,0,TRUE,Asian Trekking
EVER16103,Everest,2016,Spring,2016-04-10,2016-05-15,2016-05-29,Success (main peak),8850,15,0,15,0,TRUE,Seven Summit Treks
EVER16104,Everest,2016,Spring,2016-04-16,2016-05-21,2016-05-26,Success (main peak),8850,6,0,3,0,TRUE,Seven Summit Treks
EVER16105,Everest,2016,Spring,2016-04-20,2016-05-20,2016-05-22,Success (main peak),8850,9,2,9,0,TRUE,Seven Summit Treks
EVER16106,Everest,2016,Spring,NA,2016-05-16,NA,Success (main peak),8850,7,0,7,0,TRUE,Seven Summit Treks
EVER16108,Everest,2016,Spring,NA,2016-05-19,NA,Success (main peak),8850,16,0,32,0,TRUE,Holy Mountain Adventure
EVER16107,Everest,2016,Spring,2016-04-19,2016-05-15,2016-05-22,Success (main peak),8850,6,0,7,0,TRUE,Seven Summit Treks
EVER16109,Everest,2016,Spring,2016-04-16,2016-05-19,2016-05-30,Success (main peak),8850,9,0,7,0,TRUE,Everest Parivar
EVER16110,Everest,2016,Spring,2016-04-21,2016-05-23,2016-05-30,Success (main peak),8850,12,0,9,0,TRUE,Everest Parivar
EVER16111,Everest,2016,Spring,2016-04-10,2016-05-21,2016-05-25,Success (main peak),8850,37,0,26,0,TRUE,Beyul Adventure
EVER16112,Everest,2016,Spring,2016-04-10,2016-05-13,2016-05-22,Success (main peak),8850,8,0,8,0,TRUE,Mountain Experience
EVER16113,Everest,2016,Spring,2016-04-12,2016-05-19,2016-05-22,Success (main peak),8850,11,0,18,0,TRUE,Himalayan Guides
EVER16114,Everest,2016,Spring,2016-04-12,2016-05-19,2016-05-22,Success (main peak),8850,2,0,1,0,TRUE,Himalayan Guides
EVER16115,Everest,2016,Spring,2016-04-16,2016-05-19,2016-05-21,Success (main peak),8850,3,0,2,0,TRUE,Himalayan Guides
EVER16116,Everest,2016,Spring,2016-04-21,2016-05-12,2016-05-15,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER16117,Everest,2016,Spring,2016-04-20,2016-05-19,2016-05-21,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER16118,Everest,2016,Spring,2016-04-12,2016-05-19,2016-05-22,Success (main peak),8850,15,0,17,0,TRUE,Himalayan Guides
EVER16119,Everest,2016,Spring,2016-04-14,2016-05-13,2016-05-15,Success (main peak),8850,1,0,1,0,TRUE,Himalayan Guides
EVER16128,Everest,2016,Spring,2016-04-22,2016-05-19,2016-05-23,Success (main peak),8850,3,0,3,0,TRUE,Tseringma Treks (Himalayan Guides permit)
EVER16121,Everest,2016,Spring,2016-04-09,2016-05-19,2016-05-24,Success (main peak),8850,7,0,15,0,TRUE,Expedition Himalaya
EVER16124,Everest,2016,Spring,2016-04-13,2016-05-19,2016-05-22,Success (main peak),8850,3,0,6,0,TRUE,Shangri-La Nepal Treks
EVER16120,Everest,2016,Spring,2016-04-17,2016-05-23,2016-05-25,Success (main peak),8850,5,0,9,0,TRUE,Active Holiday Nepal Treks
EVER16122,Everest,2016,Spring,2016-04-14,2016-05-21,2016-05-25,Success (main peak),8850,3,0,5,0,TRUE,Expedition Himalaya
EVER16126,Everest,2016,Spring,2016-04-14,2016-05-19,2016-05-24,Success (main peak),8850,5,0,7,0,TRUE,Arun Treks
EVER16127,Everest,2016,Spring,2016-04-14,2016-05-19,2016-05-27,Success (main peak),8850,14,0,14,0,TRUE,Arun Treks
EVER16123,Everest,2016,Spring,2016-04-10,2016-05-13,2016-05-17,Success (main peak),8850,6,0,8,0,TRUE,Summit Nepal Trekking
EVER16129,Everest,2016,Spring,2016-04-11,2016-05-19,2016-05-23,Success (main peak),8850,6,0,5,0,TRUE,Himalayan Ascent
EVER16137,Everest,2016,Spring,2016-04-18,2016-05-19,2016-05-24,Success (main peak),8850,1,0,1,0,TRUE,Prestige Adventure
EVER16131,Everest,2016,Spring,2016-04-12,2016-05-19,2016-05-22,Success (main peak),8850,18,0,12,0,TRUE,Himalayan Holidays
EVER16132,Everest,2016,Spring,2016-04-15,2016-05-19,2016-05-22,Success (main peak),8850,1,0,1,0,TRUE,Arun Treks
EVER16133,Everest,2016,Spring,2016-04-13,2016-04-29,2016-05-10,"Route technically too difficult, lack of experience, strength, or motivation",6400,2,0,1,0,FALSE,Mountain Tribes Trekking
EVER16134,Everest,2016,Spring,2016-04-14,2016-05-19,2016-05-23,Success (main peak),8850,8,0,8,0,TRUE,Iceland Trekking
EVER16135,Everest,2016,Spring,2016-04-09,2016-05-22,2016-05-26,Success (main peak),8850,2,0,5,0,TRUE,High Altitude Dreams
EVER16136,Everest,2016,Spring,2016-04-21,2016-05-21,2016-05-26,Success (main peak),8850,19,0,19,0,TRUE,Himalaya Expeditions
EVER16130,Everest,2016,Spring,2016-04-23,2016-05-19,2016-05-24,Success (main peak),8850,6,0,10,0,TRUE,Cosmo Treks
EVER16125,Everest,2016,Spring,2016-04-19,2016-05-20,2016-05-28,Success (main peak),8850,5,0,8,0,TRUE,Dreamers Destination Treks
EVER16138,Everest,2016,Spring,2016-04-18,2016-05-19,2016-05-24,Success (main peak),8850,1,0,1,0,TRUE,Prestige Adventure
EVER16139,Everest,2016,Spring,2016-04-11,2016-05-15,2016-05-17,Success (main peak),8850,6,0,7,0,TRUE,Dream Himalaya Adventures
EVER16140,Everest,2016,Spring,2016-04-24,2016-05-19,2016-05-21,Success (main peak),8850,5,0,5,0,TRUE,Happy Feet Mountaineers
EVER16141,Everest,2016,Spring,2016-04-16,2016-05-09,2016-05-10,Accident (death or serious injury),7200,2,0,4,0,FALSE,Utmost Adventure
EVER16142,Everest,2016,Spring,2016-04-13,2016-05-19,2016-05-21,Success (main peak),8850,1,0,2,0,TRUE,Asia Voyage
EVER16143,Everest,2016,Spring,NA,2016-05-14,NA,Success (main peak),8850,5,0,7,0,TRUE,Ascent Himalayas
EVER16144,Everest,2016,Spring,NA,2016-05-19,NA,Success (main peak),8850,1,0,1,0,TRUE,Seven Brothers Summiters
EVER16145,Everest,2016,Spring,2016-04-11,2016-05-19,2016-05-23,Success (main peak),8850,11,0,12,0,TRUE,Satori Adventures
EVER16146,Everest,2016,Spring,2016-04-30,NA,2016-05-27,Other,5500,2,0,2,0,FALSE,Makalu Adventure
EVER16147,Everest,2016,Spring,NA,2016-05-15,NA,Success (main peak),8850,2,0,3,0,TRUE,Trekking Camp Nepal
EVER16148,Everest,2016,Spring,NA,2016-05-21,NA,Success (main peak),8850,4,3,4,0,TRUE,Trekking Camp Nepal
EVER16149,Everest,2016,Spring,2016-05-15,2016-05-23,2016-05-26,"Bad weather (storms, high winds)",7300,1,0,1,0,FALSE,Prestige Adventure (Expedition Himalaya pmt)
EVER16150,Everest,2016,Spring,2016-04-15,2016-05-19,NA,Success (main peak),8850,3,0,3,0,TRUE,Tirtha Tamang (Bright Way Treks)
EVER16151,Everest,2016,Spring,2016-04-19,2016-05-20,2016-05-24,Success (main peak),8850,17,0,13,0,TRUE,7 Summits Adventure
EVER16152,Everest,2016,Spring,2016-04-28,2016-05-23,2016-05-26,Success (main peak),8850,2,0,0,0,TRUE,Shangri-La Nepal Treks
EVER16153,Everest,2016,Spring,2016-04-24,2016-05-24,2016-05-27,Success (main peak),8850,2,0,0,0,TRUE,Shangri-La Nepal Treks
EVER16154,Everest,2016,Spring,2016-04-24,2016-05-22,2016-05-27,Success (main peak),8850,5,0,4,0,TRUE,Shangri-La Nepal Treks
EVER16155,Everest,2016,Spring,2016-04-25,2016-05-23,2016-05-27,Success (main peak),8850,8,0,5,0,TRUE,Shangri-La Nepal Treks
EVER16156,Everest,2016,Spring,2016-04-21,2016-05-20,2016-05-24,Success (main peak),8850,8,0,8,0,TRUE,Climbalaya
EVER16157,Everest,2016,Spring,2016-04-17,2016-05-19,2016-05-22,Success (main peak),8850,4,0,5,0,TRUE,Climbalaya
EVER16158,Everest,2016,Spring,2016-04-15,2016-05-21,2016-05-26,Success (main peak),8850,9,0,7,0,TRUE,Satori Adventures
EVER16159,Everest,2016,Spring,2016-04-17,2016-05-23,2016-05-26,Success (main peak),8850,2,0,1,0,TRUE,Cho Oyu Trekking
EVER16160,Everest,2016,Spring,2016-04-17,2016-05-21,2016-05-24,Success (main peak),8850,2,0,2,0,TRUE,Grand Himalaya Treks
EVER16161,Everest,2016,Spring,2016-04-16,2016-05-24,2016-05-27,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER16164,Everest,2016,Spring,2016-04-25,2016-05-21,2016-05-27,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER16163,Everest,2016,Spring,2016-05-16,2016-05-23,2016-05-25,Success (main peak),8850,2,0,0,0,TRUE,Rolwaling Excursion
EVER16162,Everest,2016,Spring,2016-05-11,2016-05-20,2016-05-27,Success (main peak),8850,1,0,1,0,TRUE,Rolwaling Excursion
EVER16165,Everest,2016,Spring,2016-04-10,2016-05-20,2016-05-23,Success (main peak),8850,3,0,2,0,TRUE,Mountain Experience
EVER16166,Everest,2016,Spring,2016-04-19,2016-05-20,2016-05-23,Success (main peak),8850,2,0,2,0,TRUE,Mountain Experience
EVER16167,Everest,2016,Spring,2016-04-20,2016-05-22,2016-05-24,Success (main peak),8850,6,0,1,0,TRUE,Thamserku Trekking
EVER16168,Everest,2016,Spring,NA,2016-05-22,NA,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
EVER16169,Everest,2016,Spring,2016-04-18,2016-05-20,2016-05-23,Success (main peak),8850,3,0,0,0,TRUE,Makalu Extreme Treks
EVER15180,Everest,2015,Spring,2015-04-17,2015-04-25,2015-04-30,Other,6450,3,0,2,0,TRUE,Grand Himalaya Treks
EVER16170,Everest,2016,Spring,2016-04-20,2016-05-23,2016-05-26,Success (main peak),8850,10,0,8,0,TRUE,TAGnepal Trekking
EVER16171,Everest,2016,Spring,2016-05-10,2016-05-21,2016-05-23,Success (main peak),8850,2,0,0,0,TRUE,Wild Yak Expeditions
EVER16172,Everest,2016,Spring,2016-04-20,2016-05-20,2016-05-24,Success (main peak),8850,8,0,9,0,TRUE,Arun Treks
EVER16173,Everest,2016,Spring,NA,2016-05-20,NA,Success (main peak),8850,1,0,2,0,TRUE,Altitude Ascent (Expedition Himalaya pmt)
EVER16174,Everest,2016,Spring,2016-04-19,2016-05-22,2016-05-25,Success (main peak),8850,6,0,3,0,TRUE,Makalu Adventure
EVER16175,Everest,2016,Spring,NA,2016-05-15,NA,Success (main peak),8850,1,0,1,0,TRUE,Big Smile Nepal
EVER16301,Everest,2016,Autumn,2016-08-19,2016-09-13,2016-09-15,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8000,5,0,0,0,FALSE,Thamserku Trekking
EVER16302,Everest,2016,Autumn,2016-09-03,2016-10-07,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7400,1,0,0,0,FALSE,Bochi Bochi Treks
EVER13189,Everest,2013,Spring,2013-04-05,2013-05-18,2013-05-25,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER16401,Everest,2016,Winter,2017-01-04,2017-02-14,2017-03-12,"Bad weather (storms, high winds)",8000,2,0,11,0,TRUE,Seven Summit Treks
EVER17101,Everest,2017,Spring,2017-04-14,2017-05-22,2017-05-25,Success (main peak),8850,14,0,7,0,TRUE,Asian Trekking
EVER17102,Everest,2017,Spring,2017-04-13,2017-05-15,2017-05-31,Success (main peak),8850,12,0,15,0,TRUE,Asian Trekking
EVER17103,Everest,2017,Spring,2017-04-14,2017-05-15,2017-05-19,Success (main peak),8850,20,0,19,0,TRUE,Summit Nepal Trekking
EVER17104,Everest,2017,Spring,2017-04-12,2017-05-20,2017-05-29,Success (main peak),8850,23,0,8,0,TRUE,Seven Summit Treks
EVER17105,Everest,2017,Spring,2017-05-23,2017-05-27,2017-05-29,Success (main peak),8850,1,0,1,0,TRUE,Seven Summit Treks
EVER17106,Everest,2017,Spring,2017-04-18,2017-05-19,2017-05-21,"Bad weather (storms, high winds)",8700,11,0,10,0,TRUE,Seven Summit Treks
EVER17107,Everest,2017,Spring,2017-04-19,2017-05-21,2017-05-23,Success (main peak),8850,11,0,11,0,TRUE,Seven Summit Treks
EVER17108,Everest,2017,Spring,NA,2017-05-21,NA,Success (main peak),8850,19,0,29,0,TRUE,Seven Summit Treks
EVER17109,Everest,2017,Spring,2017-04-10,2017-05-26,2017-05-29,Success (main peak),8850,11,0,13,0,TRUE,Mountain Experience
EVER17110,Everest,2017,Spring,2017-04-04,2017-05-22,2017-05-29,Success (main peak),8850,32,0,32,0,TRUE,Beyul Adventure
EVER17111,Everest,2017,Spring,2017-04-09,2017-05-27,2017-05-29,Success (main peak),8850,8,0,12,1,TRUE,Shangri-La Nepal Treks
EVER17112,Everest,2017,Spring,2017-04-12,2017-05-21,2017-05-29,Success (main peak),8850,18,0,27,0,TRUE,Himalayan Guides
EVER17113,Everest,2017,Spring,2017-04-17,2017-05-16,2017-05-28,Success (main peak),8850,6,0,8,0,TRUE,Himalayan Guides
EVER17114,Everest,2017,Spring,2017-04-17,2017-05-25,2017-05-26,Success (main peak),8850,7,0,8,0,TRUE,High Altitude Dreams
EVER17115,Everest,2017,Spring,2017-04-13,2017-05-21,2017-05-26,Success (main peak),8850,16,0,20,0,TRUE,Himalayan Guides
EVER17116,Everest,2017,Spring,2017-04-20,2017-05-16,2017-05-19,Success (main peak),8850,9,0,9,0,TRUE,Ascent Himalayas
EVER17117,Everest,2017,Spring,2017-04-20,2017-05-21,NA,Success (main peak),8850,5,0,4,0,TRUE,Dreamers Destination Treks
EVER17118,Everest,2017,Spring,2017-04-09,2017-05-22,2017-05-27,Success (main peak),8850,4,0,6,0,TRUE,Ever Quest Expeditions
EVER17119,Everest,2017,Spring,2017-04-16,2017-05-21,2017-05-29,Success (main peak),8850,14,0,9,0,TRUE,Himalaya Expeditions
EVER17120,Everest,2017,Spring,2017-04-16,2017-05-20,2017-05-28,Success (main peak),8850,16,1,17,0,TRUE,Everest Parivar
EVER17121,Everest,2017,Spring,2017-04-11,2017-05-22,2017-05-25,Success (main peak),8850,7,0,13,0,TRUE,Expedition Himalaya
EVER17122,Everest,2017,Spring,2017-04-12,2017-05-25,2017-05-28,Success (main peak),8850,6,0,8,0,TRUE,Expedition Himalaya
EVER17123,Everest,2017,Spring,2017-04-10,2017-05-22,2017-05-25,Success (main peak),8850,6,0,7,0,TRUE,Himalayan Trailblazer
EVER17124,Everest,2017,Spring,2017-04-20,2017-05-19,2017-05-23,"Illness, AMS, exhaustion, or frostbite",7800,1,0,0,0,FALSE,Utmost Adventure
EVER17125,Everest,2017,Spring,2017-04-19,2017-05-22,2017-05-29,Success (main peak),8850,9,0,10,0,TRUE,Sherpa Khangri Outdoor
EVER17126,Everest,2017,Spring,2017-04-18,2017-05-22,2017-05-28,Success (main peak),8850,8,0,10,0,TRUE,Sherpa Khangri Outdoor
EVER17127,Everest,2017,Spring,2017-04-25,2017-05-24,2017-05-27,"Bad weather (storms, high winds)",7600,3,0,0,0,FALSE,Himalayan Trails
EVER17128,Everest,2017,Spring,2017-04-11,2017-05-20,2017-05-22,Lack (or loss) of supplies or equipment,8750,3,0,3,0,TRUE,Prestige Adventure
EVER17129,Everest,2017,Spring,2017-04-19,2017-05-21,2017-05-23,Success (main peak),8850,1,0,2,0,TRUE,Prestige Adventure
EVER17131,Everest,2017,Spring,2017-04-17,2017-05-08,2017-05-10,Lack (or loss) of supplies or equipment,7100,2,0,2,0,FALSE,Mountain Experience
EVER17130,Everest,2017,Spring,2017-04-08,2017-05-19,2017-05-23,"Bad weather (storms, high winds)",7950,1,0,0,0,TRUE,Prestige Adventure
EVER17132,Everest,2017,Spring,2017-04-19,2017-05-20,2017-05-23,Success (main peak),8850,1,0,2,0,TRUE,Top Himalaya Guides
EVER17133,Everest,2017,Spring,2017-04-20,2017-05-09,2017-05-12,"Bad weather (storms, high winds)",8100,1,0,1,0,TRUE,TAGnepal Trekking
EVER17134,Everest,2017,Spring,2017-05-07,2017-05-22,2017-05-23,Success (main peak),8850,1,0,5,0,TRUE,TAGnepal Trekking
EVER17135,Everest,2017,Spring,2017-04-13,2017-05-20,2017-05-23,"Illness, AMS, exhaustion, or frostbite",7900,3,0,1,0,TRUE,Dream Himalaya Adventures
EVER17136,Everest,2017,Spring,2017-04-11,2017-05-16,2017-05-25,Success (main peak),8850,1,0,2,0,TRUE,Dream Himalaya Adventures
EVER17137,Everest,2017,Spring,2017-04-24,2017-05-25,2017-05-28,Success (main peak),8850,7,0,6,0,TRUE,Cosmo Treks
EVER17138,Everest,2017,Spring,2017-04-07,2017-05-25,2017-05-28,Lack of time,8130,2,0,2,0,TRUE,Climbalaya
EVER17139,Everest,2017,Spring,2017-04-20,2017-05-21,2017-05-25,Lack (or loss) of supplies or equipment,8650,1,0,1,0,TRUE,Seven Summit Treks/Yeti Expeditions
EVER17140,Everest,2017,Spring,2017-04-16,2017-05-25,2017-05-27,Success (main peak),8850,1,0,1,0,TRUE,Himalayan Guides
EVER17141,Everest,2017,Spring,2017-05-16,2017-05-27,2017-05-28,"Bad weather (storms, high winds)",8500,1,0,0,0,FALSE,Mountain Experience
EVER17142,Everest,2017,Spring,2017-04-10,2017-05-16,2017-05-23,Success (main peak),8850,4,0,5,0,TRUE,Seven Brothers Summiters/Himalayan Human Adventure
EVER17143,Everest,2017,Spring,2017-04-17,2017-05-20,2017-05-22,Success (main peak),8850,2,0,1,0,TRUE,Himalayan Ski Trek (Satori permit)
EVER17144,Everest,2017,Spring,2017-04-07,2017-05-23,2017-05-24,"Bad weather (storms, high winds)",8600,3,0,4,0,TRUE,Peak Promotion
EVER17145,Everest,2017,Spring,NA,2017-05-20,NA,"Illness, AMS, exhaustion, or frostbite",8750,1,1,0,0,FALSE,Utmost Adventure
EVER17146,Everest,2017,Spring,NA,2017-04-29,NA,Accident (death or serious injury),6400,1,0,1,0,FALSE,Royal Orchid Treks
EVER17147,Everest,2017,Spring,NA,NA,NA,Accident (death or serious injury),NA,2,1,5,0,FALSE,Summit Nepal Trekking
